timestamp,variableName,value
01/02/2016 22:30,PRUMO_RH,91.40,,,
01/02/2016 22:30,PRUMO_BP,1016.70,,,
01/02/2016 22:30,PRUMO_SR,0.47,,,
01/02/2016 22:30,PRUMO_RAIN,0.00,,,
01/02/2016 23:30,PRUMO_TEMP,28.2,,,
01/02/2016 23:30,PRUMO_PM10,11.90,,,
01/02/2016 23:30,PRUMO_PTS,13.40,,,
01/02/2016 23:30,PRUMO_WS,3.05,,,
01/02/2016 23:30,PRUMO_WD,108.62,,,
01/02/2016 23:30,PRUMO_AT,25.92,,,
01/02/2016 23:30,PRUMO_RH,92.73,,,
01/02/2016 23:30,PRUMO_BP,1016.70,,,
01/02/2016 23:30,PRUMO_SR,0.32,,,
01/02/2016 23:30,PRUMO_RAIN,0.00,,,
02/01/2016 00:30,PRUMO_TEMP,29.1,,,
02/01/2016 00:30,PRUMO_PM10,6.71,,,
02/01/2016 00:30,PRUMO_PTS,17.40,,,
02/01/2016 00:30,PRUMO_WS,3.08,,,
02/01/2016 00:30,PRUMO_WD,235.65,,,
02/01/2016 00:30,PRUMO_AT,26.29,,,
02/01/2016 00:30,PRUMO_RH,74.81,,,
02/01/2016 00:30,PRUMO_BP,1012.80,,,
02/01/2016 00:30,PRUMO_SR,3.36,,,
02/01/2016 00:30,PRUMO_RAIN,0.00,,,
02/01/2016 01:30,PRUMO_TEMP,29.0,,,
02/01/2016 01:30,PRUMO_PM10,10.72,,,
02/01/2016 01:30,PRUMO_PTS,14.75,,,
02/01/2016 01:30,PRUMO_WS,2.14,,,
02/01/2016 01:30,PRUMO_WD,208.96,,,
02/01/2016 01:30,PRUMO_AT,26.24,,,
02/01/2016 01:30,PRUMO_RH,73.84,,,
02/01/2016 01:30,PRUMO_BP,1012.40,,,
02/01/2016 01:30,PRUMO_SR,3.28,,,
02/01/2016 01:30,PRUMO_RAIN,0.00,,,
02/01/2016 02:30,PRUMO_TEMP,28.9,,,
02/01/2016 02:30,PRUMO_PM10,60.03,,,
02/01/2016 02:30,PRUMO_PTS,77.16,,,
02/01/2016 02:30,PRUMO_WS,1.07,,,
02/01/2016 02:30,PRUMO_WD,168.90,,,
02/01/2016 02:30,PRUMO_AT,26.06,,,
02/01/2016 02:30,PRUMO_RH,79.02,,,
02/01/2016 02:30,PRUMO_BP,1011.70,,,
02/01/2016 02:30,PRUMO_SR,3.12,,,
02/01/2016 02:30,PRUMO_RAIN,0.00,,,
02/01/2016 03:30,PRUMO_TEMP,29.0,,,
02/01/2016 03:30,PRUMO_PM10,31.09,,,
02/01/2016 03:30,PRUMO_PTS,41.64,,,
02/01/2016 03:30,PRUMO_WS,1.61,,,
02/01/2016 03:30,PRUMO_WD,196.47,,,
02/01/2016 03:30,PRUMO_AT,25.99,,,
02/01/2016 03:30,PRUMO_RH,80.17,,,
02/01/2016 03:30,PRUMO_BP,1011.40,,,
02/01/2016 03:30,PRUMO_SR,3.14,,,
02/01/2016 03:30,PRUMO_RAIN,0.00,,,
02/01/2016 04:30,PRUMO_TEMP,29.0,,,
02/01/2016 04:30,PRUMO_PM10,44.88,,,
02/01/2016 04:30,PRUMO_PTS,59.55,,,
02/01/2016 04:30,PRUMO_WS,1.36,,,
02/01/2016 04:30,PRUMO_WD,192.77,,,
02/01/2016 04:30,PRUMO_AT,25.46,,,
02/01/2016 04:30,PRUMO_RH,83.62,,,
02/01/2016 04:30,PRUMO_BP,1011.30,,,
02/01/2016 04:30,PRUMO_SR,3.22,,,
02/01/2016 04:30,PRUMO_RAIN,0.00,,,
02/01/2016 05:30,PRUMO_TEMP,29.2,,,
02/01/2016 05:30,PRUMO_PM10,75.42,,,
02/01/2016 05:30,PRUMO_PTS,103.10,,,
02/01/2016 05:30,PRUMO_WS,1.19,,,
02/01/2016 05:30,PRUMO_WD,154.98,,,
02/01/2016 05:30,PRUMO_AT,25.02,,,
02/01/2016 05:30,PRUMO_RH,88.35,,,
02/01/2016 05:30,PRUMO_BP,1011.30,,,
02/01/2016 05:30,PRUMO_SR,3.71,,,
02/01/2016 05:30,PRUMO_RAIN,0.00,,,
02/01/2016 06:30,PRUMO_TEMP,29.2,,,
02/01/2016 06:30,PRUMO_PM10,48.54,,,
02/01/2016 06:30,PRUMO_PTS,66.90,,,
02/01/2016 06:30,PRUMO_WS,0.67,,,
02/01/2016 06:30,PRUMO_WD,22.72,,,
02/01/2016 06:30,PRUMO_AT,24.80,,,
02/01/2016 06:30,PRUMO_RH,90.78,,,
02/01/2016 06:30,PRUMO_BP,1011.80,,,
02/01/2016 06:30,PRUMO_SR,40.51,,,
02/01/2016 06:30,PRUMO_RAIN,0.00,,,
02/01/2016 07:30,PRUMO_TEMP,29.5,,,
02/01/2016 07:30,PRUMO_PM10,47.09,,,
02/01/2016 07:30,PRUMO_PTS,47.13,,,
02/01/2016 07:30,PRUMO_WS,0.79,,,
02/01/2016 07:30,PRUMO_WD,19.95,,,
02/01/2016 07:30,PRUMO_AT,26.94,,,
02/01/2016 07:30,PRUMO_RH,85.05,,,
02/01/2016 07:30,PRUMO_BP,1013.00,,,
02/01/2016 07:30,PRUMO_SR,237.29,,,
02/01/2016 07:30,PRUMO_RAIN,0.00,,,
02/01/2016 08:30,PRUMO_TEMP,29.9,,,
02/01/2016 08:30,PRUMO_PM10,37.33,,,
02/01/2016 08:30,PRUMO_PTS,44.59,,,
02/01/2016 08:30,PRUMO_WS,0.25,,,
02/01/2016 08:30,PRUMO_WD,121.95,,,
02/01/2016 08:30,PRUMO_AT,29.19,,,
02/01/2016 08:30,PRUMO_RH,75.85,,,
02/01/2016 08:30,PRUMO_BP,1014.60,,,
02/01/2016 08:30,PRUMO_SR,400.41,,,
02/01/2016 08:30,PRUMO_RAIN,0.00,,,
02/01/2016 09:30,PRUMO_TEMP,30.2,,,
02/01/2016 09:30,PRUMO_PM10,36.02,,,
02/01/2016 09:30,PRUMO_PTS,42.08,,,
02/01/2016 09:30,PRUMO_WS,0.76,,,
02/01/2016 09:30,PRUMO_WD,124.63,,,
02/01/2016 09:30,PRUMO_AT,31.36,,,
02/01/2016 09:30,PRUMO_RH,67.10,,,
02/01/2016 09:30,PRUMO_BP,1015.60,,,
02/01/2016 09:30,PRUMO_SR,762.59,,,
02/01/2016 09:30,PRUMO_RAIN,0.00,,,
02/01/2016 10:30,PRUMO_TEMP,30.4,,,
02/01/2016 10:30,PRUMO_PM10,38.40,,,
02/01/2016 10:30,PRUMO_PTS,42.22,,,
